ICMP,Phylum,TestedAgainst,Strain,Media,BioRep,Condition,TechRep,Age,SizePercent,ZOISize_old,Neg_control,ZOISize,TimePoint,Lux,LogInhibition,Researcher
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,3,NA,3,NA,NA,NA,NA,NA,3,30,4.218318391,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,3,NA,1,NA,NA,NA,NA,NA,3,206,2.438603786,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,3,NA,2,NA,NA,NA,NA,NA,3,602,1.972874515,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,3,NA,3,NA,NA,NA,NA,NA,3,292,2.287088155,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,3,NA,1,NA,NA,NA,NA,NA,3,8,5.072147839,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,3,NA,2,NA,NA,NA,NA,NA,3,14,4.829109791,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,3,NA,3,NA,NA,NA,NA,NA,3,18,4.719965321,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,3,NA,1,NA,NA,NA,NA,NA,3,10,5.118433384,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,3,NA,2,NA,NA,NA,NA,NA,3,16,4.914313401,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,3,NA,3,NA,NA,NA,NA,NA,3,24,4.738222142,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,3,NA,1,NA,NA,NA,NA,NA,3,16,4.667110169,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,3,NA,2,NA,NA,NA,NA,NA,3,22,4.52880747,Alex
477,Ascomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,3,NA,3,NA,NA,NA,NA,NA,3,22,4.52880747,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,PDA,3,NA,1,NA,NA,NA,NA,NA,3,2,2.803457116,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,PDA,3,NA,2,NA,NA,NA,NA,NA,3,1,3.104487111,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,PDA,3,NA,3,NA,NA,NA,NA,NA,3,1,3.104487111,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,OA,3,NA,1,NA,NA,NA,NA,NA,3,2,3.776555911,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,OA,3,NA,2,NA,NA,NA,NA,NA,3,1,4.077585906,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,OA,3,NA,3,NA,NA,NA,NA,NA,3,1,4.077585906,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,CSA,3,NA,1,NA,NA,NA,NA,NA,3,2,3.470410491,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,CSA,3,NA,2,NA,NA,NA,NA,NA,3,2,3.470410491,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,CSA,3,NA,3,NA,NA,NA,NA,NA,3,2,3.470410491,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,MEA,3,NA,1,NA,NA,NA,NA,NA,3,2,2.684845362,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,MEA,3,NA,2,NA,NA,NA,NA,NA,3,2,2.684845362,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,MEA,3,NA,3,NA,NA,NA,NA,NA,3,4,2.383815366,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,REA,3,NA,1,NA,NA,NA,NA,NA,3,14,1.928688405,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,REA,3,NA,2,NA,NA,NA,NA,NA,3,24,1.694605199,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,REA,3,NA,3,NA,NA,NA,NA,NA,3,74,1.205584721,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,CYA,3,NA,1,NA,NA,NA,NA,NA,3,4,1.770852012,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,CYA,3,NA,2,NA,NA,NA,NA,NA,3,1,2.372912003,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,CYA,3,NA,3,NA,NA,NA,NA,NA,3,4,1.770852012,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,MYA,3,NA,1,NA,NA,NA,NA,NA,3,2,2.688419822,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,MYA,3,NA,2,NA,NA,NA,NA,NA,3,2,2.688419822,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,MYA,3,NA,3,NA,NA,NA,NA,NA,3,1,2.989449818,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,TYA,3,NA,1,NA,NA,NA,NA,NA,3,8,0.84509804,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,TYA,3,NA,2,NA,NA,NA,NA,NA,3,10,0.748188027,Alex
477,Ascomycete,Mycobacterium marinum,G13 Lux,TYA,3,NA,3,NA,NA,NA,NA,NA,3,2,1.447158031,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,1,NA,1,NA,NA,NA,NA,NA,3,2836,2.243542668,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,1,NA,2,NA,NA,NA,NA,NA,3,2502,2.297961589,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,1,NA,3,NA,NA,NA,NA,NA,3,2642,2.274316081,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,1,NA,1,NA,NA,NA,NA,NA,3,36,4.038571595,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,1,NA,2,NA,NA,NA,NA,NA,3,56,3.846686069,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,1,NA,3,NA,NA,NA,NA,NA,3,56,3.846686069,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,1,NA,1,NA,NA,NA,NA,NA,3,368,2.105723022,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,1,NA,2,NA,NA,NA,NA,NA,3,832,1.751447514,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,1,NA,3,NA,NA,NA,NA,NA,3,856,1.739097076,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,1,NA,1,NA,NA,NA,NA,NA,3,1016,1.683045265,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,1,NA,2,NA,NA,NA,NA,NA,3,1388,1.547549506,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,1,NA,3,NA,NA,NA,NA,NA,3,1464,1.524397896,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,1,NA,1,NA,NA,NA,NA,NA,3,210,3.35019539,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,1,NA,2,NA,NA,NA,NA,NA,3,458,3.011549207,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,1,NA,3,NA,NA,NA,NA,NA,3,332,3.151276601,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,1,NA,1,NA,NA,NA,NA,NA,3,1034,2.691990713,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,1,NA,2,NA,NA,NA,NA,NA,3,1332,2.582007027,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,1,NA,3,NA,NA,NA,NA,NA,3,40,4.10445126,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,PDA,1,NA,1,NA,NA,NA,NA,NA,3,36,1.846130845,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,PDA,1,NA,2,NA,NA,NA,NA,NA,3,26,1.987459998,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,PDA,1,NA,3,NA,NA,NA,NA,NA,3,28,1.955275315,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,OA,1,NA,1,NA,NA,NA,NA,NA,3,162,2.154510382,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,OA,1,NA,2,NA,NA,NA,NA,NA,3,12,3.284844151,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,OA,1,NA,3,NA,NA,NA,NA,NA,3,12,3.284844151,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CSA,1,NA,1,NA,NA,NA,NA,NA,3,78,1.94003094,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CSA,1,NA,2,NA,NA,NA,NA,NA,3,182,1.572054155,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CSA,1,NA,3,NA,NA,NA,NA,NA,3,80,1.929035556,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,REA,1,NA,1,NA,NA,NA,NA,NA,3,3108,-0.202446399,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,REA,1,NA,2,NA,NA,NA,NA,NA,3,2898,-0.17206377,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,REA,1,NA,3,NA,NA,NA,NA,NA,3,2968,-0.182429285,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CYA,1,NA,1,NA,NA,NA,NA,NA,3,48,-0.477121255,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CYA,1,NA,2,NA,NA,NA,NA,NA,3,30,-0.273001272,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CYA,1,NA,3,NA,NA,NA,NA,NA,3,22,-0.138302698,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,TYA,1,NA,1,NA,NA,NA,NA,NA,3,1656,1.160426481,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,TYA,1,NA,2,NA,NA,NA,NA,NA,3,370,1.81128509,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,TYA,1,NA,3,NA,NA,NA,NA,NA,3,332,1.85834873,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,PDA,2,NA,1,NA,NA,NA,NA,NA,3,22,-0.041392685,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,PDA,2,NA,2,NA,NA,NA,NA,NA,3,16,0.096910013,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,PDA,2,NA,3,NA,NA,NA,NA,NA,3,18,0.045757491,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,OA,2,NA,1,NA,NA,NA,NA,NA,3,14,0.109144469,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,OA,2,NA,2,NA,NA,NA,NA,NA,3,6,0.477121255,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,OA,2,NA,3,NA,NA,NA,NA,NA,3,6,0.477121255,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CSA,2,NA,1,NA,NA,NA,NA,NA,3,236,0.977336015,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CSA,2,NA,2,NA,NA,NA,NA,NA,3,230,0.988520182,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CSA,2,NA,3,NA,NA,NA,NA,NA,3,160,1.146128036,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,MEA,2,NA,1,NA,NA,NA,NA,NA,3,54,-0.227243782,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,MEA,2,NA,2,NA,NA,NA,NA,NA,3,38,-0.074633618,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,MEA,2,NA,3,NA,NA,NA,NA,NA,3,26,0.09017663,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,REA,2,NA,1,NA,NA,NA,NA,NA,3,4832,-0.660463007,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,REA,2,NA,2,NA,NA,NA,NA,NA,3,4550,-0.634347478,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,REA,2,NA,3,NA,NA,NA,NA,NA,3,3446,-0.513651355,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CYA,2,NA,1,NA,NA,NA,NA,NA,3,84,-0.055047566,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CYA,2,NA,2,NA,NA,NA,NA,NA,3,204,-0.440398448,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,CYA,2,NA,3,NA,NA,NA,NA,NA,3,116,-0.195226269,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,MYA,2,NA,1,NA,NA,NA,NA,NA,3,22,0.072550667,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,MYA,2,NA,2,NA,NA,NA,NA,NA,3,28,-0.032184683,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,MYA,2,NA,3,NA,NA,NA,NA,NA,3,96,-0.567297885,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,TYA,2,NA,1,NA,NA,NA,NA,NA,3,154,-0.187520721,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,TYA,2,NA,2,NA,NA,NA,NA,NA,3,64,0.193820026,Alex
1083,Zygomycete,Mycobacterium marinum,G13 Lux,TYA,2,NA,3,NA,NA,NA,NA,NA,3,94,0.026872146,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,2,NA,1,NA,NA,NA,NA,NA,3,1468,2.400001262,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,2,NA,2,NA,NA,NA,NA,NA,3,2120,2.240391457,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,2,NA,3,NA,NA,NA,NA,NA,3,2308,2.203491513,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,2,NA,1,NA,NA,NA,NA,NA,3,54,0.606062734,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,2,NA,2,NA,NA,NA,NA,NA,3,38,0.758672897,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,2,NA,3,NA,NA,NA,NA,NA,3,22,0.996033813,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,2,NA,1,NA,NA,NA,NA,NA,3,3188,1.165984521,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,2,NA,2,NA,NA,NA,NA,NA,3,488,1.981083012,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,2,NA,3,NA,NA,NA,NA,NA,3,642,1.861967806,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,2,NA,1,NA,NA,NA,NA,NA,3,1120,2.659539304,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,2,NA,2,NA,NA,NA,NA,NA,3,1012,2.703576814,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,2,NA,3,NA,NA,NA,NA,NA,3,1158,2.645048767,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,2,NA,1,NA,NA,NA,NA,NA,3,1888,1.163378079,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,2,NA,2,NA,NA,NA,NA,NA,3,1732,1.200832181,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,2,NA,3,NA,NA,NA,NA,NA,3,2454,1.04950551,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,2,NA,1,NA,NA,NA,NA,NA,3,260,3.028552484,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,2,NA,2,NA,NA,NA,NA,NA,3,400,2.841465841,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,2,NA,3,NA,NA,NA,NA,NA,3,906,2.486397634,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,2,NA,1,NA,NA,NA,NA,NA,3,3728,-1.23301941,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,2,NA,2,NA,NA,NA,NA,NA,3,4368,-1.301826136,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,2,NA,3,NA,NA,NA,NA,NA,3,3726,-1.232786357,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,2,NA,1,NA,NA,NA,NA,NA,3,1406,2.256995416,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,2,NA,2,NA,NA,NA,NA,NA,3,882,2.459512151,Alex
1083,Zygomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,2,NA,3,NA,NA,NA,NA,NA,3,66,3.585436801,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,1,NA,1,NA,NA,NA,NA,NA,3,66994,1.021784671,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,1,NA,2,NA,NA,NA,NA,NA,3,127202,0.743326641,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,1,NA,3,NA,NA,NA,NA,NA,3,26537,1.423968756,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,1,NA,1,NA,NA,NA,NA,NA,3,203709,0.334554967,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,1,NA,2,NA,NA,NA,NA,NA,3,210890,0.319509197,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,1,NA,3,NA,NA,NA,NA,NA,3,77393,0.754863502,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,1,NA,1,NA,NA,NA,NA,NA,3,1572,1.718202603,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,1,NA,2,NA,NA,NA,NA,NA,3,2328,1.547672169,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,1,NA,3,NA,NA,NA,NA,NA,3,2852,1.459505623,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,1,NA,1,NA,NA,NA,NA,NA,3,458305,0.016547235,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,1,NA,2,NA,NA,NA,NA,NA,3,439610,0.034634267,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,1,NA,3,NA,NA,NA,NA,NA,3,598047,-0.099033486,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,1,NA,1,NA,NA,NA,NA,NA,3,4964,1.208201779,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,1,NA,2,NA,NA,NA,NA,NA,3,3382,1.374859948,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,1,NA,3,NA,NA,NA,NA,NA,3,3286,1.387365993,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,1,NA,1,NA,NA,NA,NA,NA,3,336,3.31527794,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,1,NA,2,NA,NA,NA,NA,NA,3,128,3.734407248,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,1,NA,3,NA,NA,NA,NA,NA,3,102,3.833017045,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,1,NA,1,NA,NA,NA,NA,NA,3,285121,0.719742692,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,1,NA,2,NA,NA,NA,NA,NA,3,116327,1.109091369,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,1,NA,3,NA,NA,NA,NA,NA,3,59317,1.401592719,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,1,NA,1,NA,NA,NA,NA,NA,3,18,4.6816487,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,1,NA,2,NA,NA,NA,NA,NA,3,614,3.148752834,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,1,NA,3,NA,NA,NA,NA,NA,3,1006,2.934323224,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,PDA,1,NA,1,NA,NA,NA,NA,NA,3,4,2.507180977,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,PDA,1,NA,2,NA,NA,NA,NA,NA,3,6,2.331089718,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,PDA,1,NA,3,NA,NA,NA,NA,NA,3,2,2.808210973,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,OA,1,NA,1,NA,NA,NA,NA,NA,3,144,0.81105342,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,OA,1,NA,2,NA,NA,NA,NA,NA,3,74,1.100184193,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,OA,1,NA,3,NA,NA,NA,NA,NA,3,124,0.875994227,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,CSA,1,NA,1,NA,NA,NA,NA,NA,3,304,1.03957065,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,CSA,1,NA,2,NA,NA,NA,NA,NA,3,308,1.033893517,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,CSA,1,NA,3,NA,NA,NA,NA,NA,3,294,1.054096903,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,MEA,1,NA,1,NA,NA,NA,NA,NA,3,2,2.530199698,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,MEA,1,NA,2,NA,NA,NA,NA,NA,3,2,2.530199698,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,MEA,1,NA,3,NA,NA,NA,NA,NA,3,4,2.229169703,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,REA,1,NA,1,NA,NA,NA,NA,NA,3,418,0.845394791,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,REA,1,NA,2,NA,NA,NA,NA,NA,3,328,0.950697229,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,REA,1,NA,3,NA,NA,NA,NA,NA,3,238,1.089994115,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,CYA,1,NA,1,NA,NA,NA,NA,NA,3,46,-0.407485327,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,CYA,1,NA,2,NA,NA,NA,NA,NA,3,184,-1.009545318,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,CYA,1,NA,3,NA,NA,NA,NA,NA,3,80,-0.647817482,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,MYA,1,NA,1,NA,NA,NA,NA,NA,3,8,1.964966375,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,MYA,1,NA,2,NA,NA,NA,NA,NA,3,1,2.868056362,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,MYA,1,NA,3,NA,NA,NA,NA,NA,3,1,2.868056362,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,TYA,1,NA,1,NA,NA,NA,NA,NA,3,56,1.243038049,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,TYA,1,NA,2,NA,NA,NA,NA,NA,3,96,1.008954843,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,TYA,1,NA,3,NA,NA,NA,NA,NA,3,20,1.69019608,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,2,NA,1,NA,NA,NA,NA,NA,3,89744,0.939179927,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,2,NA,2,NA,NA,NA,NA,NA,3,238941,0.513894673,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,PDA,2,NA,3,NA,NA,NA,NA,NA,3,168021,0.666821784,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,2,NA,1,NA,NA,NA,NA,NA,3,17225,1.485398316,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,2,NA,2,NA,NA,NA,NA,NA,3,17619,1.475576291,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,OA,2,NA,3,NA,NA,NA,NA,NA,3,48903,1.032222044,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,2,NA,1,NA,NA,NA,NA,NA,3,79039,0.032139154,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,2,NA,2,NA,NA,NA,NA,NA,3,85944,-0.004234972,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CSA,2,NA,3,NA,NA,NA,NA,NA,3,113344,-0.124417945,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,2,NA,1,NA,NA,NA,NA,NA,3,77089,0.808447234,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,2,NA,2,NA,NA,NA,NA,NA,3,39499,1.098853545,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MEA,2,NA,3,NA,NA,NA,NA,NA,3,158721,0.494805255,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,2,NA,1,NA,NA,NA,NA,NA,3,205685,-0.560731614,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,2,NA,2,NA,NA,NA,NA,NA,3,158213,-0.446771159,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,REA,2,NA,3,NA,NA,NA,NA,NA,3,164320,-0.46321942,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,2,NA,1,NA,NA,NA,NA,NA,3,8724,2.034522169,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,2,NA,2,NA,NA,NA,NA,NA,3,108,3.941814071,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,CYA,2,NA,3,NA,NA,NA,NA,NA,3,12826,1.867146591,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,2,NA,1,NA,NA,NA,NA,NA,3,48389,1.433686736,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,2,NA,2,NA,NA,NA,NA,NA,3,54276,1.38382555,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,MYA,2,NA,3,NA,NA,NA,NA,NA,3,57792,1.356565659,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,2,NA,1,NA,NA,NA,NA,NA,3,254824,0.464989823,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,2,NA,2,NA,NA,NA,NA,NA,3,24761,1.477461971,Alex
9630,Basidiomycete,Mycobacterium abscessus,NZRM4048 Lux,TYA,2,NA,3,NA,NA,NA,NA,NA,3,38027,1.291138087,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,PDA,2,NA,1,NA,NA,NA,NA,NA,3,28,1.65732908,Alex
9630,Basidiomycete,Mycobacterium marinum,G13 Lux,PDA,2,NA,2,NA,NA,NA,NA,NA,3,14,1.958359076,Alex
